timestamp,aqi_index,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,pressure,wind_speed,wind_deg,clouds,uvi
2024-11-17 22:00:00+00:00,5.0,3070.83,11.29,85.0,0.15,22.17,162.67,236.53,21.79,,,,,,,
2024-11-17 23:00:00+00:00,5.0,2189.64,1.84,63.06,6.44,20.27,125.25,192.57,16.72,,,,,,,
2024-11-18 00:00:00+00:00,5.0,1628.88,0.0,41.81,35.05,19.79,102.05,164.32,12.67,,,,,,,
2024-11-18 01:00:00+00:00,5.0,1401.9,0.0,33.93,60.8,21.7,91.42,151.04,11.78,,,,,,,
2024-11-18 02:00:00+00:00,5.0,1708.98,0.0,45.93,57.94,25.03,103.13,163.4,18.75,,,,,,,
2024-11-18 03:00:00+00:00,5.0,2830.51,1.96,89.11,32.19,33.38,146.21,214.36,36.48,,,,,,,
2024-11-18 04:00:00+00:00,5.0,4219.06,26.82,120.64,22.35,43.39,191.4,272.58,51.68,,,,,,,
2024-11-18 05:00:00+00:00,5.0,4859.92,45.15,131.61,31.83,51.02,213.52,310.54,56.24,,,,,,,
2024-11-18 06:00:00+00:00,5.0,4379.27,30.4,130.24,65.8,59.13,214.4,324.94,49.65,,,,,,,
2024-11-18 07:00:00+00:00,5.0,3471.37,15.2,111.04,118.73,78.2,203.54,316.91,35.97,,,,,,,
2024-11-18 08:00:00+00:00,5.0,3791.81,14.31,126.12,143.05,81.06,235.29,351.52,34.96,,,,,,,
2024-11-18 09:00:00+00:00,5.0,3952.03,12.85,141.2,158.79,74.39,257.94,379.38,34.45,,,,,,,
2024-11-18 10:00:00+00:00,5.0,3791.81,9.95,148.06,163.08,68.66,259.04,384.3,30.65,,,,,,,
2024-11-18 11:00:00+00:00,5.0,2964.02,5.2,127.49,155.93,60.56,211.82,325.03,22.55,,,,,,,
2024-11-18 12:00:00+00:00,5.0,1922.61,1.09,85.68,151.63,52.93,144.95,236.75,15.2,,,,,,,
2024-11-18 13:00:00+00:00,5.0,1735.69,0.02,78.83,125.89,49.11,118.5,192.13,13.43,,,,,,,
2024-11-18 14:00:00+00:00,5.0,2563.48,0.0,120.64,77.25,50.54,147.27,218.06,19.25,,,,,,,
2024-11-18 15:00:00+00:00,5.0,3471.37,0.0,150.8,58.65,51.5,206.79,283.06,29.39,,,,,,,
2024-11-18 16:00:00+00:00,5.0,4432.68,0.01,174.11,41.48,51.02,274.42,358.09,43.06,,,,,,,
2024-11-18 17:00:00+00:00,5.0,5767.82,1.3,202.89,13.77,51.98,353.73,445.33,59.28,,,,,,,
2024-11-18 18:00:00+00:00,5.0,7690.43,21.9,233.05,0.23,57.7,463.75,566.46,81.06,,,,,,,
2024-11-18 19:00:00+00:00,5.0,9719.85,54.09,260.47,0.0,62.94,561.25,677.33,97.27,26.8,53.0,1015.4,7.5,,,
2024-11-18 20:00:00+00:00,5.0,10253.91,69.74,271.44,0.0,61.99,579.72,701.19,97.27,,,,,,,
2024-11-18 21:00:00+00:00,5.0,9078.98,59.9,249.51,0.0,55.79,498.06,615.12,82.08,,,,,,,
2024-11-18 22:00:00+00:00,5.0,6141.66,30.85,180.96,0.0,43.87,340.34,437.7,57.76,,,,,,,
2024-11-18 23:00:00+00:00,5.0,3631.59,7.6,112.41,1.56,33.86,213.71,291.02,36.98,,,,,,,
2024-11-19 00:00:00+00:00,5.0,2216.34,0.03,65.12,28.97,30.04,146.56,213.4,25.33,,,,,,,
2024-11-19 01:00:00+00:00,5.0,1695.63,0.0,44.55,58.65,29.33,118.83,181.71,20.27,,,,,,,
2024-11-19 02:00:00+00:00,5.0,2002.72,0.0,55.52,55.07,29.8,127.61,192.34,25.08,,,,,,,
2024-11-19 03:00:00+00:00,5.0,3337.86,3.8,106.93,21.82,36.72,179.95,254.2,42.05,,,,,,,
2024-11-19 04:00:00+00:00,5.0,5447.39,43.36,143.95,14.84,47.68,253.0,342.81,62.32,,,,,,,
2024-11-19 05:00:00+00:00,5.0,7263.18,75.1,183.7,24.68,57.7,326.14,431.74,77.01,,,,,,,
2024-11-19 06:00:00+00:00,5.0,8438.11,63.48,246.76,55.07,67.71,411.36,530.91,84.1,,,,,,,
2024-11-19 07:00:00+00:00,5.0,3898.62,13.3,130.24,148.77,65.8,227.02,309.88,35.46,,,,,,,
2024-11-19 08:00:00+00:00,5.0,3150.94,7.6,102.82,194.55,56.27,219.85,296.7,25.59,,,,,,,
2024-11-19 09:00:00+00:00,5.0,2590.18,4.86,84.31,211.72,43.87,204.96,276.55,19.76,,,,,,,
2024-11-19 10:00:00+00:00,5.0,1789.09,3.21,60.32,181.67,27.89,134.44,194.53,14.82,,,,,,,
2024-11-19 11:00:00+00:00,5.0,1148.22,1.98,43.53,137.33,17.64,77.2,127.45,10.39,,,,,,,
2024-11-19 12:00:00+00:00,4.0,741.0,0.57,30.5,117.3,13.83,54.08,98.36,6.08,,,,,,,
2024-11-19 13:00:00+00:00,3.0,680.92,0.01,28.1,108.72,14.07,47.92,88.51,4.94,,,,,,,
2024-11-19 14:00:00+00:00,3.0,867.84,0.0,39.76,83.68,13.35,49.07,88.9,7.22,,,,,,,
2024-11-19 15:00:00+00:00,4.0,934.6,0.0,40.78,71.53,11.68,50.56,91.36,9.63,,,,,,,
2024-11-19 16:00:00+00:00,4.0,1375.2,0.0,56.21,50.78,13.59,66.25,110.65,17.48,,,,,,,
2024-11-19 17:00:00+00:00,5.0,2189.64,0.15,83.63,23.96,17.88,100.09,150.23,29.64,,,,,,,
2024-11-19 18:00:00+00:00,5.0,3097.53,3.24,105.56,5.99,22.41,145.11,201.34,41.04,,,,,,,
2024-11-19 19:00:00+00:00,5.0,3738.4,12.63,115.16,0.4,24.08,175.31,233.85,43.57,26.1,59.0,1014.4,6.8,,,
2024-11-19 20:00:00+00:00,5.0,4058.84,21.23,116.53,0.03,23.84,186.75,243.14,38.0,,,,,,,
2024-11-19 21:00:00+00:00,5.0,4219.06,26.82,113.79,0.0,24.32,197.38,253.56,32.93,,,,,,,
2024-11-19 22:00:00+00:00,5.0,3791.81,22.13,100.08,0.01,23.37,184.93,239.24,26.85,,,,,,,
2024-11-19 23:00:00+00:00,5.0,2990.72,11.62,83.63,0.17,21.93,156.48,207.83,22.29,,,,,,,
2024-11-20 00:00:00+00:00,5.0,2376.56,2.32,71.29,4.16,22.41,132.8,183.35,21.03,,,,,,,
2024-11-20 01:00:00+00:00,5.0,2002.72,0.07,57.58,18.6,24.08,117.18,168.33,22.29,,,,,,,
2024-11-20 02:00:00+00:00,5.0,2162.93,0.05,63.06,22.53,28.13,121.34,176.12,27.87,,,,,,,
2024-11-20 03:00:00+00:00,5.0,3364.56,11.51,97.33,6.17,37.67,164.38,229.81,44.08,,,,,,,
2024-11-20 04:00:00+00:00,5.0,5233.76,58.11,120.64,11.0,49.59,225.26,307.82,62.32,,,,,,,
2024-11-20 05:00:00+00:00,5.0,6942.75,89.41,159.03,20.38,60.56,290.31,388.65,74.98,,,,,,,
2024-11-20 06:00:00+00:00,5.0,8224.49,76.0,233.05,47.92,72.48,381.65,490.21,82.08,,,,,,,
2024-11-20 07:00:00+00:00,5.0,2803.8,11.96,95.96,138.76,54.36,157.07,215.68,25.84,,,,,,,
2024-11-20 08:00:00+00:00,5.0,1455.31,3.8,42.16,181.67,30.52,109.31,153.71,11.65,,,,,,,
2024-11-20 09:00:00+00:00,5.0,907.9,1.62,20.91,188.83,17.4,83.23,121.08,7.28,,,,,,,
2024-11-20 10:00:00+00:00,4.0,560.76,1.08,13.02,148.77,8.94,52.72,84.43,4.02,,,,,,,
2024-11-20 11:00:00+00:00,3.0,447.27,0.98,12.17,111.58,6.26,34.88,63.48,3.01,,,,,,,
2024-11-20 12:00:00+00:00,3.0,440.6,0.52,13.88,94.41,5.54,28.71,55.84,2.75,,,,,,,
2024-11-20 13:00:00+00:00,3.0,587.46,0.04,24.33,75.1,7.51,29.32,56.13,4.12,,,,,,,
2024-11-20 14:00:00+00:00,3.0,720.98,0.0,33.59,60.8,9.06,31.51,58.7,5.83,,,,,,,
2024-11-20 15:00:00+00:00,3.0,734.33,0.0,33.24,58.65,9.3,33.5,62.05,7.22,,,,,,,
2024-11-20 16:00:00+00:00,4.0,1535.42,1.73,65.12,22.53,13.23,60.21,98.11,19.25,,,,,,,
2024-11-20 17:00:00+00:00,5.0,2696.99,21.46,78.83,0.13,18.36,107.61,156.79,31.66,,,,,,,
2024-11-20 18:00:00+00:00,5.0,3578.19,42.47,74.71,0.0,21.22,154.56,210.98,35.46,,,,,,,
2024-11-20 19:00:00+00:00,5.0,3791.81,48.73,74.03,0.0,19.79,166.17,221.48,29.39,25.9,67.0,1014.0,6.7,,,
2024-11-20 20:00:00+00:00,5.0,3417.97,41.13,74.71,0.0,15.74,144.37,192.09,18.49,,,,,,,
2024-11-20 21:00:00+00:00,5.0,2937.32,26.6,76.09,0.01,13.83,127.97,170.16,13.3,,,,,,,
2024-11-20 22:00:00+00:00,5.0,2349.85,8.72,71.29,1.06,12.4,109.88,148.79,10.89,,,,,,,
2024-11-20 23:00:00+00:00,5.0,2002.72,0.91,63.75,7.87,12.52,102.08,140.01,10.64,,,,,,,
2024-11-21 00:00:00+00:00,5.0,2056.12,0.21,61.01,12.7,14.31,110.53,150.28,11.65,,,,,,,
2024-11-21 01:00:00+00:00,5.0,2349.85,0.88,68.55,7.6,17.4,127.78,170.78,13.55,,,,,,,
2024-11-21 02:00:00+00:00,5.0,2883.91,8.16,78.14,1.12,21.22,150.67,197.66,17.23,,,,,,,
2024-11-21 03:00:00+00:00,5.0,4325.87,47.39,87.74,1.29,28.37,206.82,265.03,27.87,,,,,,,
2024-11-21 04:00:00+00:00,5.0,6408.69,111.76,102.82,5.45,36.72,277.08,348.93,38.5,,,,,,,
2024-11-21 05:00:00+00:00,5.0,7263.18,126.96,134.35,13.41,38.15,299.59,373.57,44.58,,,,,,,
2024-11-21 06:00:00+00:00,5.0,5126.95,58.11,137.09,43.99,29.33,223.21,282.29,35.46,,,,,,,
2024-11-21 07:00:00+00:00,3.0,754.36,3.32,20.39,110.15,8.82,45.06,75.84,5.57,,,,,,,
2024-11-21 08:00:00+00:00,3.0,413.89,1.29,8.48,114.44,6.08,33.62,61.63,2.85,,,,,,,
2024-11-21 09:00:00+00:00,3.0,403.88,1.22,8.14,111.58,5.9,31.97,59.03,2.53,,,,,,,
2024-11-21 10:00:00+00:00,3.0,403.88,1.15,8.4,107.29,5.66,30.99,57.48,2.34,,,,,,,
2024-11-21 11:00:00+00:00,3.0,400.54,0.96,9.34,101.57,5.54,30.26,56.36,2.22,,,,,,,
2024-11-21 12:00:00+00:00,3.0,407.22,0.5,11.14,97.27,5.36,29.53,55.28,2.15,,,,,,,
2024-11-21 13:00:00+00:00,3.0,547.41,0.04,21.08,82.97,7.33,31.52,57.57,3.55,,,,,,,
2024-11-21 14:00:00+00:00,3.0,687.6,0.0,30.16,67.95,8.82,35.11,61.35,5.19,,,,,,,
2024-11-21 15:00:00+00:00,3.0,707.63,0.0,30.16,65.09,9.06,37.85,64.69,6.52,,,,,,,
2024-11-21 16:00:00+00:00,3.0,988.01,0.0,41.81,50.07,10.61,48.3,79.65,11.78,,,,,,,
2024-11-21 17:00:00+00:00,4.0,1295.09,0.01,52.78,34.69,11.68,61.72,97.93,16.72,,,,,,,
2024-11-21 18:00:00+00:00,4.0,1441.96,0.02,54.84,31.47,11.56,70.44,108.4,17.73,,,,,,,
2024-11-21 19:00:00+00:00,4.0,1295.09,0.0,48.67,38.62,9.78,64.75,100.76,14.06,26.2,65.0,1013.4,7.7,,,
2024-11-21 20:00:00+00:00,4.0,1094.82,0.0,40.78,48.64,8.11,55.71,86.77,8.74,,,,,,,
2024-11-21 21:00:00+00:00,4.0,934.6,0.0,32.22,58.65,7.57,52.01,79.69,6.4,,,,,,,
2024-11-21 22:00:00+00:00,4.0,807.76,0.0,24.33,65.09,7.45,50.27,75.95,5.64,,,,,,,
2024-11-21 23:00:00+00:00,4.0,754.36,0.0,20.73,67.23,7.87,50.08,75.2,5.83,,,,,,,
2024-11-22 00:00:00+00:00,4.0,827.79,0.0,21.76,66.52,9.06,53.9,79.58,6.52,,,,,,,
2024-11-22 01:00:00+00:00,4.0,1094.82,0.0,30.5,57.94,11.44,65.55,92.71,8.23,,,,,,,
2024-11-22 02:00:00+00:00,5.0,1708.98,0.01,54.84,36.48,15.02,90.6,121.46,12.16,,,,,,,
2024-11-22 03:00:00+00:00,5.0,3337.86,19.89,98.71,4.34,22.41,152.8,195.07,23.05,,,,,,,
2024-11-22 04:00:00+00:00,5.0,5928.04,96.56,113.79,6.17,32.42,242.11,301.45,35.97,,,,,,,
2024-11-22 05:00:00+00:00,5.0,7263.18,126.96,139.83,12.52,36.24,285.3,351.26,43.57,,,,,,,
2024-11-22 06:00:00+00:00,5.0,5554.2,68.84,143.95,37.19,30.99,230.24,285.15,36.98,,,,,,,
2024-11-22 07:00:00+00:00,3.0,934.6,4.64,27.42,103.0,10.49,49.25,74.61,6.9,,,,,,,
2024-11-22 08:00:00+00:00,3.0,473.98,1.65,11.65,110.15,6.74,33.8,56.37,3.61,,,,,,,
2024-11-22 09:00:00+00:00,3.0,440.6,1.42,10.97,104.43,6.32,31.45,53.2,3.2,,,,,,,
2024-11-22 10:00:00+00:00,3.0,473.98,1.68,13.37,94.41,6.38,30.47,51.54,3.42,,,,,,,
2024-11-22 11:00:00+00:00,3.0,534.06,1.98,17.82,81.54,6.85,30.54,50.92,4.05,,,,,,,
2024-11-22 12:00:00+00:00,3.0,594.14,1.26,23.65,68.66,6.68,30.82,50.92,4.43,,,,,,,
2024-11-22 13:00:00+00:00,3.0,707.63,0.1,33.59,53.64,7.03,32.15,52.44,5.0,,,,,,,
2024-11-22 14:00:00+00:00,3.0,714.3,0.0,33.93,52.21,7.09,33.02,53.78,5.26,,,,,,,
2024-11-22 15:00:00+00:00,3.0,620.84,0.0,25.36,62.23,6.68,33.16,54.91,5.32,,,,,,,
2024-11-22 16:00:00+00:00,3.0,847.82,0.0,33.93,52.93,8.7,41.81,67.23,9.63,,,,,,,
2024-11-22 17:00:00+00:00,4.0,1201.63,0.01,47.3,36.48,11.09,56.76,86.75,14.95,,,,,,,
2024-11-22 18:00:00+00:00,4.0,1415.25,0.02,52.78,30.76,11.92,67.61,99.61,16.97,,,,,,,
2024-11-22 19:00:00+00:00,4.0,1308.44,0.01,48.67,34.33,10.37,62.54,92.76,13.68,26.4,65.0,1013.8,7.5,,,
2024-11-22 20:00:00+00:00,3.0,961.3,0.0,36.33,47.92,7.75,48.07,73.23,7.85,,,,,,,
2024-11-22 21:00:00+00:00,3.0,640.87,0.0,21.25,64.37,5.72,38.87,60.06,4.43,,,,,,,
2024-11-22 22:00:00+00:00,3.0,460.62,0.0,11.82,75.82,4.53,34.57,53.22,3.17,,,,,,,
2024-11-22 23:00:00+00:00,3.0,420.57,0.0,8.83,79.39,4.35,33.48,51.09,3.01,,,,,,,
2024-11-23 00:00:00+00:00,3.0,433.92,0.0,8.65,79.39,4.65,33.57,51.0,3.17,,,,,,,
2024-11-23 01:00:00+00:00,3.0,554.08,0.0,13.02,74.39,5.72,37.42,55.54,4.31,,,,,,,
2024-11-23 02:00:00+00:00,3.0,894.55,0.0,27.08,58.65,7.87,49.28,69.75,7.22,,,,,,,
2024-11-23 03:00:00+00:00,5.0,1869.2,4.19,66.49,22.17,12.99,82.05,109.94,15.45,,,,,,,
2024-11-23 04:00:00+00:00,5.0,3471.37,45.6,87.74,10.19,19.79,130.29,168.62,25.84,,,,,,,
2024-11-23 05:00:00+00:00,5.0,4165.65,65.27,94.59,16.45,22.41,149.73,190.88,30.4,,,,,,,
2024-11-23 06:00:00+00:00,5.0,3337.86,38.89,90.48,37.55,19.55,127.59,163.86,27.11,,,,,,,
2024-11-23 07:00:00+00:00,3.0,847.82,4.53,24.68,90.84,9.3,40.57,59.82,7.22,,,,,,,
2024-11-23 08:00:00+00:00,3.0,447.27,1.61,10.62,100.14,6.02,27.76,44.03,3.51,,,,,,,
2024-11-23 09:00:00+00:00,2.0,383.85,1.17,8.4,97.27,5.01,24.94,40.86,2.6,,,,,,,
2024-11-23 10:00:00+00:00,2.0,387.19,1.2,9.0,91.55,4.65,23.82,39.79,2.44,,,,,,,
2024-11-23 11:00:00+00:00,2.0,433.92,1.4,12.34,82.25,4.95,23.96,40.1,2.88,,,,,,,
2024-11-23 12:00:00+00:00,2.0,480.65,0.91,16.96,72.24,4.95,24.23,40.57,3.23,,,,,,,
2024-11-23 13:00:00+00:00,3.0,567.44,0.08,23.99,61.51,5.3,25.09,41.75,3.7,,,,,,,
2024-11-23 14:00:00+00:00,3.0,554.08,0.0,22.96,61.51,5.13,25.04,42.09,3.64,,,,,,,
2024-11-23 15:00:00+00:00,2.0,467.3,0.0,15.94,70.1,4.41,24.48,42.04,3.36,,,,,,,
2024-11-23 16:00:00+00:00,3.0,801.09,0.0,29.82,54.36,6.74,35.14,57.47,8.74,,,,,,,
2024-11-23 17:00:00+00:00,4.0,1321.79,0.06,51.41,27.54,9.89,55.12,83.66,15.07,,,,,,,
2024-11-23 18:00:00+00:00,4.0,1682.28,0.54,62.38,14.13,11.44,72.01,104.53,17.23,,,,,,,
2024-11-23 19:00:00+00:00,4.0,1708.98,0.73,63.75,11.27,10.61,72.64,104.46,14.57,26.1,67.0,1014.5,6.5,,,
2024-11-23 20:00:00+00:00,4.0,1441.96,0.1,54.84,20.74,8.46,59.74,87.17,8.99,,,,,,,
2024-11-23 21:00:00+00:00,4.0,1174.93,0.0,41.13,34.69,7.57,51.67,76.29,6.52,,,,,,,
2024-11-23 22:00:00+00:00,4.0,1041.41,0.0,31.87,42.2,7.21,50.84,74.73,6.14,,,,,,,
2024-11-23 23:00:00+00:00,4.0,1094.82,0.0,30.5,41.13,7.75,56.65,81.24,6.9,,,,,,,
2024-11-24 00:00:00+00:00,4.0,1268.39,0.0,34.62,35.41,9.18,67.77,94.48,8.11,,,,,,,
2024-11-24 01:00:00+00:00,5.0,1682.28,0.03,47.3,23.25,11.8,88.24,118.42,10.01,,,,,,,
2024-11-24 02:00:00+00:00,5.0,2323.15,2.4,69.23,6.08,15.26,117.39,152.41,13.05,,,,,,,
2024-11-24 03:00:00+00:00,5.0,3791.81,32.63,89.11,0.97,21.7,175.2,220.99,21.79,,,,,,,
2024-11-24 04:00:00+00:00,5.0,5661.01,84.94,105.56,5.5,29.56,235.41,294.18,29.89,,,,,,,
2024-11-24 05:00:00+00:00,5.0,7049.56,110.86,137.09,11.8,35.76,285.91,354.15,38.0,,,,,,,
2024-11-24 06:00:00+00:00,5.0,7690.43,89.41,197.41,28.97,41.01,343.14,415.96,44.58,,,,,,,
2024-11-24 07:00:00+00:00,5.0,3177.64,16.09,106.93,91.55,30.99,151.92,194.85,19.76,,,,,,,
2024-11-24 08:00:00+00:00,5.0,2376.56,9.39,80.88,120.16,24.08,124.72,164.21,16.47,,,,,,,
2024-11-24 09:00:00+00:00,5.0,2056.12,7.49,72.66,125.89,19.79,111.49,149.88,15.71,,,,,,,
2024-11-24 10:00:00+00:00,5.0,1602.17,5.81,60.32,107.29,14.66,75.45,109.4,13.93,,,,,,,
2024-11-24 11:00:00+00:00,3.0,1068.12,3.32,43.87,85.83,10.49,44.59,73.21,9.63,,,,,,,
2024-11-24 12:00:00+00:00,3.0,674.25,0.8,29.47,82.97,7.87,31.13,55.96,5.51,,,,,,,
2024-11-24 13:00:00+00:00,3.0,527.38,0.01,19.71,97.27,7.45,30.21,53.16,3.32,,,,,,,
2024-11-24 14:00:00+00:00,3.0,667.57,0.0,26.39,91.55,9.18,35.18,59.07,4.94,,,,,,,
2024-11-24 15:00:00+00:00,3.0,700.95,0.0,26.73,85.83,9.42,35.8,61.38,6.78,,,,,,,
2024-11-24 16:00:00+00:00,3.0,1094.82,0.0,41.81,60.8,10.97,48.49,78.67,13.68,,,,,,,
2024-11-24 17:00:00+00:00,5.0,1762.39,0.02,64.43,33.62,14.07,75.76,111.21,22.04,,,,,,,
2024-11-24 18:00:00+00:00,5.0,2510.07,0.78,87.05,13.59,17.64,112.8,153.13,27.36,,,,,,,
2024-11-24 19:00:00+00:00,5.0,3070.83,4.97,100.08,2.15,19.55,138.87,181.56,26.09,25.7,50.0,1015.3,6.6,,,
2024-11-24 20:00:00+00:00,5.0,2964.02,6.31,94.59,0.8,18.12,131.7,172.42,18.49,,,,,,,
2024-11-24 21:00:00+00:00,5.0,2536.77,3.13,82.25,2.26,18.12,114.99,157.78,14.31,,,,,,,
2024-11-24 22:00:00+00:00,5.0,2029.42,0.46,63.75,8.85,19.07,99.45,146.06,13.05,,,,,,,
2024-11-24 23:00:00+00:00,5.0,1735.69,0.03,48.67,18.95,20.74,95.35,144.82,14.82,,,,,,,
2024-11-25 00:00:00+00:00,5.0,1642.23,0.0,41.47,28.25,22.65,98.16,148.39,17.48,,,,,,,
2024-11-25 01:00:00+00:00,5.0,1628.88,0.0,40.44,33.26,24.08,101.59,151.48,19.76,,,,,,,
2024-11-25 02:00:00+00:00,5.0,1922.61,0.01,51.41,28.61,25.99,113.16,165.73,24.57,,,,,,,
2024-11-25 03:00:00+00:00,5.0,3044.13,7.6,86.37,7.78,32.9,156.62,220.56,39.01,,,,,,,
2024-11-25 04:00:00+00:00,5.0,4539.49,46.04,104.19,10.55,40.53,203.6,284.73,53.2,,,,,,,
2024-11-25 05:00:00+00:00,5.0,5393.98,67.06,126.12,20.74,47.68,232.41,331.18,59.78,,,,,,,
2024-11-25 06:00:00+00:00,5.0,5393.98,50.51,150.8,46.49,57.7,245.2,355.09,58.26,,,,,,,
2024-11-25 07:00:00+00:00,5.0,1602.17,9.39,62.38,113.01,99.18,92.33,152.4,17.48,,,,,,,
2024-11-25 08:00:00+00:00,5.0,1281.74,6.26,49.35,131.61,81.06,79.24,130.24,14.31,,,,,,,
2024-11-25 09:00:00+00:00,5.0,1361.85,5.53,51.41,143.05,71.53,84.55,134.89,14.57,,,,,,,
2024-11-25 10:00:00+00:00,5.0,1575.47,5.25,62.38,145.91,65.8,96.66,147.74,15.83,,,,,,,
2024-11-25 11:00:00+00:00,5.0,1815.8,4.3,78.83,138.76,62.94,111.04,162.86,17.48,,,,,,,
2024-11-25 12:00:00+00:00,5.0,1895.9,1.58,87.74,123.02,53.88,112.01,162.73,17.73,,,,,,,
2024-11-25 13:00:00+00:00,5.0,2243.04,0.05,105.56,97.27,45.3,121.96,171.63,19.0,,,,,,,
2024-11-25 14:00:00+00:00,5.0,2910.61,0.0,131.61,78.68,42.44,156.45,208.43,23.81,,,,,,,
2024-11-25 15:00:00+00:00,5.0,3284.45,0.0,134.35,80.82,43.39,198.89,255.31,29.39,,,,,,,
2024-11-25 16:00:00+00:00,5.0,4219.06,0.02,159.03,50.78,46.25,257.8,321.57,43.57,,,,,,,
2024-11-25 17:00:00+00:00,5.0,6088.26,8.38,205.64,3.93,50.54,348.56,421.14,65.86,,,,,,,
2024-11-25 18:00:00+00:00,5.0,8331.3,44.26,222.09,0.0,55.31,464.48,548.04,90.18,,,,,,,
2024-11-25 19:00:00+00:00,5.0,9613.04,85.83,222.09,0.0,54.36,517.46,612.47,98.29,25.6,62.0,1014.7,5.7,,,
2024-11-25 20:00:00+00:00,5.0,9292.6,97.45,208.38,0.0,48.64,477.98,574.25,86.13,,,,,,,
2024-11-25 21:00:00+00:00,5.0,7690.43,75.1,189.19,0.0,42.92,382.86,475.79,67.89,,,,,,,
2024-11-25 22:00:00+00:00,5.0,5287.17,37.55,152.17,0.0,37.19,272.53,354.02,49.14,,,,,,,
2024-11-25 23:00:00+00:00,5.0,4058.84,20.79,119.27,0.0,32.42,219.16,291.79,41.04,,,,,,,
2024-11-26 00:00:00+00:00,5.0,3204.35,10.39,94.59,0.05,29.56,187.56,253.22,34.96,,,,,,,
2024-11-26 01:00:00+00:00,5.0,2910.61,7.6,80.88,0.25,28.37,177.03,239.46,31.92,,,,,,,
2024-11-26 02:00:00+00:00,5.0,3391.27,17.66,82.94,0.07,29.8,200.03,263.41,32.93,,,,,,,
2024-11-26 03:00:00+00:00,5.0,5714.42,72.42,109.67,0.41,37.67,299.86,375.36,45.6,,,,,,,
2024-11-26 04:00:00+00:00,5.0,9506.23,173.45,149.43,3.44,48.64,438.41,533.23,64.34,,,,,,,
2024-11-26 05:00:00+00:00,5.0,12496.95,227.09,211.12,9.3,59.13,548.53,655.71,87.14,,,,,,,
2024-11-26 06:00:00+00:00,5.0,13031.01,164.51,323.53,30.04,64.85,624.12,729.74,89.17,,,,,,,
2024-11-26 07:00:00+00:00,5.0,2510.07,11.85,86.37,124.45,34.81,137.47,184.64,17.23,,,,,,,
2024-11-26 08:00:00+00:00,5.0,1348.5,4.92,43.87,150.2,22.17,88.94,130.59,11.15,,,,,,,
2024-11-26 09:00:00+00:00,4.0,1108.17,4.02,37.36,147.34,17.64,74.44,115.16,10.26,,,,,,,
2024-11-26 10:00:00+00:00,4.0,907.9,3.52,32.56,125.89,13.71,58.63,97.59,8.23,,,,,,,
2024-11-26 11:00:00+00:00,3.0,727.65,2.43,27.76,105.86,11.56,46.78,85.3,6.02,,,,,,,
2024-11-26 12:00:00+00:00,3.0,580.79,0.82,21.76,97.27,9.42,39.7,78.81,3.8,,,,,,,
2024-11-26 13:00:00+00:00,3.0,867.84,0.05,38.73,70.1,10.25,43.26,83.97,5.95,,,,,,,
2024-11-26 14:00:00+00:00,4.0,1415.25,0.21,71.29,27.89,12.64,56.57,101.97,11.91,,,,,,,
2024-11-26 15:00:00+00:00,4.0,1762.39,1.54,80.88,10.01,13.95,69.56,119.87,17.99,,,,,,,
2024-11-26 16:00:00+00:00,5.0,2510.07,16.32,85.0,1.03,17.64,101.46,160.9,28.88,,,,,,,
2024-11-26 17:00:00+00:00,5.0,3471.37,39.34,82.25,0.0,21.93,150.09,220.26,39.01,,,,,,,
2024-11-26 18:00:00+00:00,5.0,4165.65,53.64,79.51,0.0,24.08,191.14,269.23,43.06,,,,,,,
2024-11-26 19:00:00+00:00,5.0,4219.06,57.22,76.77,0.0,22.41,195.62,275.14,37.49,26.4,72.0,1013.2,6.2,,,
2024-11-26 20:00:00+00:00,5.0,3685.0,47.83,74.03,0.0,17.64,166.34,238.52,24.32,,,,,,,
2024-11-26 21:00:00+00:00,5.0,3097.53,32.19,73.34,0.0,14.78,144.8,211.07,16.97,,,,,,,
2024-11-26 22:00:00+00:00,5.0,2429.96,12.29,69.92,0.68,12.52,124.12,186.09,12.79,,,,,,,
2024-11-26 23:00:00+00:00,5.0,1762.39,0.69,56.21,13.05,10.25,98.54,156.9,9.5,,,,,,,
2024-11-27 00:00:00+00:00,5.0,1241.68,0.0,37.01,37.19,8.7,76.89,131.12,7.35,,,,,,,
2024-11-27 01:00:00+00:00,4.0,961.3,0.0,28.1,52.93,7.99,63.21,113.83,6.4,,,,,,,
2024-11-27 02:00:00+00:00,4.0,921.25,0.0,29.47,55.07,8.11,57.95,106.85,6.9,,,,,,,
2024-11-27 03:00:00+00:00,4.0,1361.85,0.89,52.09,35.41,10.37,67.14,119.16,11.91,,,,,,,
2024-11-27 04:00:00+00:00,5.0,2109.53,19.45,69.92,19.31,13.35,81.4,139.41,17.23,,,,,,,
2024-11-27 05:00:00+00:00,5.0,2136.23,26.6,64.43,28.61,13.11,77.63,136.26,18.24,,,,,,,
2024-11-27 06:00:00+00:00,4.0,1375.2,12.52,43.87,59.37,10.61,58.92,113.26,13.81,,,,,,,
2024-11-27 07:00:00+00:00,3.0,397.21,1.4,8.65,103.0,4.41,32.22,76.88,2.34,,,,,,,
2024-11-27 08:00:00+00:00,3.0,353.81,1.01,6.6,104.43,3.87,29.98,72.92,1.65,,,,,,,
